crsCode,subArea,year,crsNum,subName,grade,prName,crsTime,room
EES309-01,전문,3,EES309-01,원자로시스템공학,3,박종운,"화5.5-6.5,목2.5-3.5","E204,E204"
EES311-01,전문,3,EES311-01,에너지유체역학,3,류준형,월5.5-8.0,E204
EES406-01,전문,3,EES406-01,방사선기기및계측,3,김유석,"화1.0-2.0,목2.5-3.5","E202,E202"
EES407-01,전문,3,EES407-01,재생에너지공학,3,류준형,목5.5-8.0,E102
EES408-01,전문,3,EES408-01,원자력기준및규정,3,성게용,금4.5-7.0,E204
EES410-01,전문,2,EES410-01,에너지전기공학창업,2,류준형,수5.5-7.0,E204
EES414-01,전문,3,EES414-01,발전전력공학,3,박세훈,"월2.5-3.5,수2.5-3.5","E202,E202"
ENG302-01,전문,3,ENG302-01,아동문학과스토리텔링,3,황태경,"화4.0-5.0,목4.0-5.0","A303,A303"
ENG306-01,전문,3,ENG306-01,현대영문법,3,이경미,"월1.5-2.5,금3.0-4.0","A303,A303"
ENG307-01,전문,3,ENG307-01,영미드라마의이해,3,김영훈,월2.0-4.5,A322
ENG308-01,전문,2,ENG308-01,영어작문연습,2,폴그로바,목5.5-7.0,A303
ENG309-01,전문,2,ENG309-01,영어영문학취업세미나,2,김영훈,수7.0-8.5,A303
ENG402-01,전문,3,ENG402-01,영미소설의이해,3,김영훈,목5.5-8.0,A322
ENG406-01,전문,3,ENG406-01,전산영어학,3,송민영,"월7.0-8.0,수7.0-8.0","A205,A205"
ENG407-01,전문,3,ENG407-01,영미시의이해,3,황태경,"목1.0-2.0,금1.0-2.0","A303,A303"
ENG408-01,전문,3,ENG408-01,영어와사회,3,송민영,"월8.5-9.5,수5.5-6.5","A323,A323"
ENG409-01,전문,3,ENG409-01,포스트모던문화이론,3,구본철,"화5.5-6.5,목2.5-3.5","A303,A303"
ERC343-01,전문,3,ERC343-01,유아교재연구및지도법,3,김정선,"목4.0-6.5,금7.0-9.5","A109,A109"
ERC343-02,전문,3,ERC343-02,유아교재연구및지도법,3,김정선,"목7.0-9.5,금4.0-6.5","A109,A109"
ERC345-01,전문,3,ERC345-01,가정교재연구및지도법,3,주수언,"월1.0-2.5,수1.0-1.5","S509,S509"
ERC348-01,전문,3,ERC348-01,수학논리및논술,3,김성아,금1.5-4.0,S201
FSM306-01,전문,3,FSM306-01,식음료원가관리론,3,심희진,금2.0-4.5,B201
FSM307-01,전문,3,FSM307-01,외식창업사례연구,3,김창일,월7.0-9.5,B307
FSM308-01,전문,3,FSM308-01,제과제빵실습,3,김보람,월2.0-5.5,R102
FSM308-02,전문,3,FSM308-02,제과제빵실습,3,김보람,월6.0-9.5,R102
FSM309-01,전문,3,FSM309-01,식문화론,3,유경아,수4.0-6.5,B406
FSM310-01,전문,3,FSM310-01,외식산업프로모션실무,3,전현모,화4.0-6.5,B406
FSM311-01,전문,2,FSM311-01,조리외식경영취업세미나,2,전현모,금5.0-6.5,B201
FSM405-01,전문,3,FSM405-01,레스토랑운영실무2,3,김영중,화2.0-5.5,R102
FSM406-01,전문,3,FSM406-01,외식산업과법,3,전병길,수2.5-5.0,B307
FSM407-01,전문,3,FSM407-01,음식평론과스토리텔링개발,3,유경아,수7.0-9.5,B406
FSM408-01,전문,3,FSM408-01,사찰음식의이해,3,김정희,금7.0-9.5,B201
GEC305-01,전문,3,GEC305-01,국제금융론,3,이승은,금7.0-9.5,B308
GEC306-01,전문,3,GEC306-01,노동경제론,3,예병환,수1.0-3.5,B308
GEC307-01,전문,3,GEC307-01,국제협상의이론과실제,3,김미정,"월5.5-6.5,화5.5-6.5","B304,B304"
GEC307-02,전문,3,GEC307-02,국제협상의이론과실제,3,김미정,월2.5-5.0,B304
GEC308-01,전문,3,GEC308-01,전자무역,3,딴툿우,"월4.0-5.0,화2.5-3.5","B203,B203"
GEC309-01,전문,3,GEC309-01,비교문화경영론,3,이상광,수4.0-6.5,B404
GEC309-02,전문,3,GEC309-02,비교문화경영론,3,이상광,수7.0-9.5,B404
GEC310-01,전문,3,GEC310-01,산업정책론,3,최미호,목7.0-9.5,B304
GEC311-01,전문,3,GEC311-01,재정학,3,최미호,목4.0-6.5,B304
GEC312-01,전문,3,GEC312-01,해외지역경제론,3,민윤지,목4.0-6.5,B308
GEC406-01,전문,3,GEC406-01,서비스무역세미나,3,정재승,금7.0-9.5,B304
GEC408-01,전문,3,GEC408-01,경제학세미나2,3,양희진,"화5.5-6.5,목4.0-5.0","B404,B404"
GEC409-01,전문,3,GEC409-01,국제금융시장론,3,양희진,수7.0-9.5,B304
GEC410-01,전문,3,GEC410-01,해상보험,3,정성훈,,
GEC412-01,전문,3,GEC412-01,지역통상마케팅,3,딴툿우,목1.0-3.5,B308
GEC413-01,전문,3,GEC413-01,개방경제세미나,3,민윤지,목7.0-9.5,B308
GEC416-01,전문,2,GEC416-01,수출입과창업,2,딴툿우,목5.0-6.5,B408
GEC417-01,전문,2,GEC417-01,글로벌창업세미나,2,고민환,금1.0-2.5,B404
GSB322-01,전문,3,GSB322-01,글로벌금융서비스,3,이건형,월7.0-9.5,B404
GSB330-01,전문,3,GSB330-01,국제관계시뮬레이션,3,고민환,"화1.0-2.0,목2.5-3.5","B408,B408"
GSB340-01,전문,3,GSB340-01,인적자원과국제무역,3,정재승,금4.0-6.5,B304
GTE303-01,전문,3,GTE303-01,전시마케팅실습,3,정성훈,수6.0-9.5,B408
GTE401-01,전문,3,GTE401-01,투르크비교문화경영,3,정성훈,목7.0-9.5,B404
HOM306-01,전문,3,HOM306-01,가족상담의이론과실제,3,박순천,목3.0-5.5,S509
HOM307-01,전문,3,HOM307-01,외국조리,3,최정은,금6.0-9.5,S508
HOM308-01,전문,3,HOM308-01,글로벌복식문화사,3,정미실,"화5.5-6.5,금1.0-2.0","S404,S404"
HOM404-01,전문,3,HOM404-01,소비자정책및소비자상담,3,박명숙,"월3.0-4.0,화3.0-4.0","S503,S503"
HOM405-01,전문,3,HOM405-01,가정생활과복지,3,박순천,목7.0-9.5,S509
HOM406-01,전문,3,HOM406-01,영양교육과매체제작,3,김지은,수4.0-6.5,S509
HOM407-01,전문,3,HOM407-01,가정관리세미나,3,박명숙,수1.0-3.5,S503
HOM408-01,전문,3,HOM408-01,주거및실내디자인,3,주수언,"화5.0-6.0,목1.0-2.0","S503,S509"
ICE305-01,전문,3,ICE305-01,디지털무선통신,3,강법주,"월2.0-3.0,수5.5-6.5","E302,E302"
ICE306-01,전문,3,ICE306-01,컴퓨터통신망,3,장익현,"수1.0-2.0,목1.0-2.0","E503,E503"
ICE307-01,전문,3,ICE307-01,네트워크프로그래밍요소설계,3,반상우,화1.0-3.5,E303
ICE308-01,전문,3,ICE308-01,디지털시스템설계및실험,3,남윤석,"화5.0-6.0,수7.0-8.0","E503,E503"
ICE310-01,전문,3,ICE310-01,소프트웨어엔지니어링,3,이동애,금1.0-3.5,E302
ICE405-01,전문,3,ICE405-01,임베디드시스템응용및실습,3,장유진,"화2.0-3.5,수7.0-8.5","E502,E502"
ICE406-01,전문,3,ICE406-01,정보보안및응용,3,배성현,수1.0-3.5,E302
IDK305-01,전문,3,IDK305-01,국악전공실기6,3,윤숙자,월4.0-6.5,Y303
IDK305-02,전문,3,IDK305-02,국악전공실기6,3,차영수,수1.0-3.5,Y205
IDK305-03,전문,3,IDK305-03,국악전공실기6,3,오경수,월10.0-12.5,Y204
IDK305-04,전문,3,IDK305-04,국악전공실기6,3,신찬선,목5.0-7.5,Y405
IDK305-05,전문,3,IDK305-05,국악전공실기6,3,김백송,화4.0-6.5,Y213
IDK305-06,전문,3,IDK305-06,국악전공실기6,3,김영리,수4.0-6.5,Y213
IDK305-07,전문,3,IDK305-07,국악전공실기6,3,홍장미,목4.0-6.5,Y223
IDK305-08,전문,3,IDK305-08,국악전공실기6,3,김응기,화1.0-3.5,Y301
IDK305-09,전문,3,IDK305-09,국악전공실기6,3,김효원,수4.0-6.5,Y405
IDK305-10,전문,3,IDK305-10,국악전공실기6,3,한성열,수9.0-11.5,Y401
IDK307-01,전문,3,IDK307-01,공연실습6,3,김응기,월7.0-9.5,Y303
IDK308-01,전문,3,IDK308-01,부전공실기6,3,차영수,수7.0-9.5,Y304
IDK308-02,전문,3,IDK308-02,부전공실기6,3,정경숙,수4.0-6.5,Y303
IDK308-03,전문,3,IDK308-03,부전공실기6,3,한성열,수6.0-8.5,Y401
IDK308-05,전문,3,IDK308-05,부전공실기6,3,김유나,목7.0-9.5,Y303
IDK308-06,전문,3,IDK308-06,부전공실기6,3,정유민,목7.0-9.5,Y302
IDK405-01,전문,3,IDK405-01,국악전공실기8,3,윤숙자,월7.0-9.5,Y206
IDK405-02,전문,3,IDK405-02,국악전공실기8,3,차영수,수4.0-6.5,Y205
IDK405-03,전문,3,IDK405-03,국악전공실기8,3,오경수,수10.0-12.5,Y204
IDK405-04,전문,3,IDK405-04,국악전공실기8,3,이관웅,화4.0-6.5,Y208
IDK405-05,전문,3,IDK405-05,국악전공실기8,3,신찬선,목8.0-10.5,Y405
IDK405-06,전문,3,IDK405-06,국악전공실기8,3,김백송,화10.0-12.5,Y213
IDK405-07,전문,3,IDK405-07,국악전공실기8,3,홍장미,목10.0-12.5,Y223
IDK405-08,전문,3,IDK405-08,국악전공실기8,3,손인애,화4.0-6.5,Y404
IDK405-09,전문,3,IDK405-09,국악전공실기8,3,이관웅,화1.0-3.5,Y212
IDK405-10,전문,3,IDK405-10,국악전공실기8,3,김응기,화10.0-12.5,Y301
IDK405-11,전문,3,IDK405-11,국악전공실기8,3,정용진,수1.0-3.5,Y402
IDK405-12,전문,3,IDK405-12,국악전공실기8,3,김영리,수7.0-9.5,Y231
IDK408-01,전문,3,IDK408-01,공연실습8,3,김응기,수1.0-3.5,Y303
IDP302-01,전문,3,IDP302-01,디지털영상학이해,3,김석한,목6.0-8.5,J307
IDP306-01,전문,3,IDP306-01,커뮤니케이션디자인의이해2,3,김세헌,금2.0-4.5,J307
IDP306-02,전문,3,IDP306-02,커뮤니케이션디자인의이해2,3,김세헌,금6.0-8.5,J307
IDP316-01,전문,2,IDP316-01,미술학취창업세미나,2,류완하,화5.0-6.5,A209
IDP404-01,전문,3,IDP404-01,불교회화론,3,진영,수6.0-8.5,A106
IMM301-01,전문,3,IMM301-01,소셜미디어경영,3,이종철,화1.0-3.5,B204
IMM403-01,전문,3,IMM403-01,모바일비즈니스,3,김의창,화4.0-6.5,B403
JAP309-01,전문,2,JAP309-01,일본어회화4,2,카네코유우키,화1.0-2.5,A324
JAP309-02,전문,2,JAP309-02,일본어회화4,2,에비나미유키,화1.0-2.5,A323
JAP313-01,전문,3,JAP313-01,일본어학의이해,3,조애숙,"월8.5-9.5,목1.0-2.0","A301,A301"
JAP316-01,전문,2,JAP316-01,일어일문학취업세미나,2,카네코유우키,화3.0-4.5,A324
JAP411-01,전문,3,JAP411-01,일본문학의이해,3,이창종,"화5.5-6.5,수1.0-2.0","A319,A301"
JAP412-01,전문,3,JAP412-01,일본어비지니스문서작성,3,카네코유우키,수7.0-9.5,A327
JAP414-01,전문,2,JAP414-01,일본어회화6,2,카네코유우키,월5.0-6.5,A301
JAP414-02,전문,2,JAP414-02,일본어회화6,2,에비나미유키,월5.0-6.5,A324
KOH301-01,전문,3,KOH301-01,조선시대사,3,김순한,목7.0-9.5,A321
KOH307-01,전문,3,KOH307-01,한국대외관계사,3,김신재,"화1.0-2.0,목1.0-2.0","A321,A321"
KOH308-01,전문,3,KOH308-01,서양현대사,3,박용희,"화2.5-3.5,목2.5-3.5","A320,A320"
KOH309-01,전문,3,KOH309-01,동아시아근대사,3,남영주,"월5.5-6.5,수5.5-6.5","A321,A321"
KOH310-01,전문,3,KOH310-01,서양중세사,3,박용희,"월2.5-3.5,수2.5-3.5","A320,A320"
KOH311-01,전문,2,KOH311-01,국사학취업세미나,2,박광연,목5.0-6.5,A321
KOH319-01,전문,3,KOH319-01,역사문화유산요소설계,3,박광연,수7.0-9.5,A321
KOH406-01,전문,3,KOH406-01,한국사연습,3,박성남,금4.0-6.5,A321
KOH408-01,전문,3,KOH408-01,한국사특강2,3,김순한,목1.0-3.5,A322
KOH410-01,전문,3,KOH410-01,역사문화콘텐츠종합설계,3,박광연,화4.0-6.5,A321
KOR301-01,전문,3,KOR301-01,옛말의역사와문화,3,변용우,금2.5-5.0,A305
KOR305-01,전문,3,KOR305-01,국문학사1,3,부영근,월2.0-4.5,A305
KOR318-01,전문,3,KOR318-01,현대드라마론,3,심우일,수4.0-6.5,A322
KOR320-01,전문,3,KOR320-01,방송구성입문,3,임원미,금7.0-9.5,A306
KOR321-01,전문,2,KOR321-01,국어국문학취업세미나,2,오태영,수2.0-3.5,A306
KOR323-01,전문,3,KOR323-01,한국어와한국문화,3,장혜진,목5.5-8.0,A305
KOR404-01,전문,3,KOR404-01,고전시가론,3,임선숙,금7.0-9.5,A305
KOR406-01,전문,3,KOR406-01,국어의미론,3,김억조,"화2.5-3.5,목2.5-3.5","A306,A306"
KOR407-01,전문,3,KOR407-01,한국한문학사,3,장도규,"화5.5-6.5,수5.5-6.5","A324,A324"
KOR417-01,전문,3,KOR417-01,편집기술론,3,변홍철,화1.0-3.5,A305
KOR418-01,전문,3,KOR418-01,방송시사교양작법,3,임원미,금4.0-6.5,A306
KOR421-01,전문,3,KOR421-01,현대문화연구,3,오태영,"월7.0-8.0,수7.0-8.0","A306,A306"
KTB302-01,전문,3,KTB302-01,불교음악론2,3,손인애,화10.0-12.5,Y404
KTB304-01,전문,3,KTB304-01,작법무이론2,3,김화미,월4.0-6.5,Y301
KTC303-01,전문,2,KTC303-01,장구반주법2,2,유용재,금10.0-11.5,Y405
KTC304-01,전문,2,KTC304-01,화성법2,2,안승철,화4.0-5.5,Y304
KTC404-01,전문,3,KTC404-01,합창합주지도법2,3,박경현,수10.0-12.5,Y304
KTM304-01,전문,3,KTM304-01,관현악6,3,이용탁,월10.0-12.5,Y302
KTM404-01,전문,3,KTM404-01,관현악8,3,이용탁,월13.0-15.5,Y302
LAN307-01,전문,3,LAN307-01,도시경관계획,3,이선호,화4.0-6.5,S511
LAN308-01,전문,3,LAN308-01,주거단지조경설계,3,이혁재,수1.0-4.5,S507
LAN308-02,전문,3,LAN308-02,주거단지조경설계,3,이혁재,목6.0-9.5,S507
LAN309-01,전문,3,LAN309-01,조경식재설계2,3,구민아,월1.5-5.0,S511
LAN309-02,전문,3,LAN309-02,조경식재설계2,3,구민아,월6.0-9.5,S511
LAN310-01,전문,3,LAN310-01,조경관리,3,허상현,목1.5-4.0,S510
LAN311-01,전문,2,LAN311-01,조경업창업의실제,2,허상현,수6.0-8.5,S510
LAN406-01,전문,3,LAN406-01,조경계획,3,이혁재,화1.0-3.5,S507
LAN407-01,전문,3,LAN407-01,산림치유론,3,이선호,수4.0-6.5,S511
LAN408-01,전문,3,LAN408-01,생태복원공학,3,장철규,수1.0-3.5,S510
MAT305-01,전문,3,MAT305-01,현대대수학2,3,최동식,월7.0-9.5,S302
MAT307-01,전문,3,MAT307-01,복소해석학2,3,김지은,월1.0-3.5,S302
MAT308-01,전문,3,MAT308-01,미분기하학2,3,이화정,"화5.5-6.5,수2.5-3.5","S302,S302"
MAT309-01,전문,3,MAT309-01,확률및통계,3,김현석,화1.0-3.5,S305
MAT404-01,전문,3,MAT404-01,실해석학,3,김지은,,
MAT405-01,전문,3,MAT405-01,수치해석과모델링,3,김성아,"월6.0-6.5,수7.0-8.5","S201,S201"
MAT406-01,전문,3,MAT406-01,컴퓨터와수학교육,3,이은경,목5.0-7.5,S305
MAT407-01,전문,3,MAT407-01,수학과교육과정및평가,3,정영우,금1.0-3.5,S305
MBT307-01,전문,3,MBT307-01,생화학2,3,박상신,"화1.0-2.0,목1.0-2.0","S303,S303"
MBT308-01,전문,2,MBT308-01,생화학실험2,2,박상신,수6.0-9.5,S107
MBT309-01,전문,3,MBT309-01,분자생물학2,3,소재선,"월2.5-3.5,수2.5-3.5","S506,S506"
MBT310-01,전문,2,MBT310-01,분자생물학실험,2,소재선,목6.0-9.5,S310
MBT311-01,전문,3,MBT311-01,면역학,3,한영환,"월5.5-6.5,화5.5-6.5","S506,S303"
MBT312-01,전문,3,MBT312-01,신경생물학,3,이현숙,금1.5-4.0,S303
MBT409-01,전문,3,MBT409-01,병원미생물학,3,한영환,"화2.5-3.5,목2.5-3.5","S303,S303"
MBT410-01,전문,3,MBT410-01,나노바이오공학,3,서성민,수5.5-8.0,S504
MBT411-01,전문,2,MBT411-01,바이오산업특론,2,한영환,수2.5-4.0,S504
MCP303-01,전문,3,MCP303-01,명상과뇌과학,3,김동진,목7.0-9.5,D408
MCP304-01,전문,3,MCP304-01,학업및성상담,3,이영림,"월5.5-6.5,목5.5-6.5","D411,D408"
MED101-01,전문,3,MED101-01,생체분자와대사,3,박승윤,,
MED102-01,전문,3,MED102-01,병원체학,3,김연,,
MED103-01,전문,3,MED103-01,조직병리학개론,3,장태정,,
MED104-01,전문,2,MED104-01,약리학특론,2,남경수,,
MED105-01,전문,3,MED105-01,기초순환호흡기학,3,장현수,,
MED106-01,전문,2,MED106-01,기초소화기학,2,장태정,,
MED107-01,전문,2.5,MED107-01,기초비뇨생식기학,2.5,문일수,,
MED108-01,전문,2.5,MED108-01,기초혈액종양학,2.5,이종임,,
MED109-01,전문,2.5,MED109-01,기초결합조직및내분비학,2.5,정용욱,,
MED110-01,전문,6,MED110-01,예방의학,6,유석주,,
MED111-01,전문,1,MED111-01,전공선택,1,정용욱,,
MED112-01,전문,5,MED112-01,임상적접근,5,황지영,,
MED113-01,전문,3,MED113-01,CP1감염,3,박성연,,
MED114-01,전문,2.5,MED114-01,CP2혈액종양노화영양,2.5,김도연,,
MED115-01,전문,1,MED115-01,인문사회의학,1,유석주,,
MED116-01,전문,1,MED116-01,지혜와리더십M1,1,장현수,,
MED117-01,전문,1,MED117-01,시기종합평가1,1,정용욱,,
MED201-01,전문,4,MED201-01,CP3순환기,4,배준호,,
MED202-01,전문,3.5,MED202-01,CP4호흡기알레르기,3.5,윤영순,,
MED203-01,전문,4.5,MED203-01,CP5소화기,4.5,임윤정,,
MED204-01,전문,4.5,MED204-01,CP6신경계,4.5,정상욱,,
MED205-01,전문,4.5,MED205-01,CP7신장비뇨기내분비,4.5,신성준,,
MED206-01,전문,2.5,MED206-01,CP8근골격,2.5,김진영,,
MED207-01,전문,5,MED207-01,CP9출산신생아소아성장,5,조승만,,
MED208-01,전문,3,MED208-01,CP10부인병성기능유방,3,양회생,,
MED209-01,전문,5,MED209-01,CP11인간의정신과행동,5,이광헌,,
MED210-01,전문,3,MED210-01,CP12피부감각기,3,박철용,,
MED211-01,전문,1,MED211-01,지혜와리더십M2,1,이종임,,
MED212-01,전문,1,MED212-01,의학연구1,1,우주한,,
MED213-01,전문,1,MED213-01,의사진로탐구,1,유석주,,
MED214-01,전문,1,MED214-01,시기종합평가2,1,김수진,,
MED215-01,전문,1,MED215-01,임상검사,1,정재우,,
MED301-01,전문,12,MED301-01,내과학실습,12,박재윤,,
MED302-01,전문,4,MED302-01,외과학실습,4,곽범석,,
MED303-01,전문,4,MED303-01,산부인과학실습,4,윤상호,,
MED304-01,전문,4,MED304-01,소아청소년과학실습,4,서유리,,
MED305-01,전문,4,MED305-01,정신건강의학실습,4,이남영,,
MED307-01,전문,1,MED307-01,외과학실습G ,1,김강미,,
MED308-01,전문,1,MED308-01,산부인과학실습G,1,양회생,,
MED309-01,전문,1,MED309-01,소아청소년과학실습G,1,조승만,,
MED310-01,전문,1,MED310-01,정신건강의학실습G,1,이광헌,,
MED311-01,전문,1,MED311-01,기초의학실습G,1,문일수,,
MED312-01,전문,1,MED312-01,정형외과학실습G ,1,이종임,,
MED313-01,전문,1,MED313-01,가정의학실습G ,1,이동욱,,
MED315-01,전문,1,MED315-01,피부과학실습G ,1,서무규,,
MED316-01,전문,1,MED316-01,비뇨의학실습G ,1,서영진,,
MED317-01,전문,1,MED317-01,성형외과학실습G,1,신혜경,,
MED318-01,전문,1,MED318-01,안과학실습G ,1,장현수,,
MED319-01,전문,1,MED319-01,병리학실습G ,1,장태정,,
MED322-01,전문,1,MED322-01,소화기내과학실습G,1,박준기,,
MED323-01,전문,1,MED323-01,순환기내과학실습G,1,배준호,,
MED324-01,전문,1,MED324-01,내분비내과학실습G,1,이영실,,
MED325-01,전문,1,MED325-01,환자안전,1,구남이,,
MED326-01,전문,3,MED326-01,임상실습예비학습,3,최민석,,
MED327-01,전문,1,MED327-01,진료및검사술기,1,남지형,,
MED328-01,전문,1,MED328-01,시기종합평가3,1,남지형,,
MED329-01,전문,1,MED329-01,의학연구2,1,이윤석,,
MGT308-01,전문,3,MGT308-01,인적자원관리,3,이정미,금4.0-6.5,B303
MGT308-02,전문,3,MGT308-02,인적자원관리,3,이정미,금7.0-9.5,B401
MGT309-01,전문,3,MGT309-01,기업윤리와지속가능경영,3,송인숙,목2.5-5.0,B306
MGT309-02,전문,3,MGT309-02,기업윤리와지속가능경영,3,송인숙,목7.0-9.5,B306
MGT311-01,전문,3,MGT311-01,품질경영,3,김정효,월1.0-3.5,B401
MGT312-01,전문,3,MGT312-01,소비자행동분석,3,손민희,"화4.0-5.0,목2.5-3.5","B401,B303"
MGT312-02,전문,3,MGT312-02,소비자행동분석,3,손민희,"화5.5-6.5,목5.5-6.5","B401,B401"
MGT313-01,전문,3,MGT313-01,국제경영전략,3,찰스아서롭,목7.0-9.5,B401
MGT313-02,전문,3,MGT313-02,국제경영전략,3,찰스아서롭,수7.0-9.5,B407
MGT314-01,전문,3,MGT314-01,국제마케팅,3,김종영,금1.0-3.5,B407
MGT314-02,전문,3,MGT314-02,국제마케팅,3,김종영,금4.0-6.5,B407
MGT315-01,전문,3,MGT315-01,유통과판매관리,3,허원현,금4.0-6.5,B401
MGT316-01,전문,2,MGT316-01,BusinessEnglish2,2,찰스아서롭,화4.0-5.5,B104
MGT316-02,전문,2,MGT316-02,BusinessEnglish2,2,찰스아서롭,목5.0-6.5,B303
MGT408-01,전문,3,MGT408-01,노사관계론,3,강희경,수4.0-6.5,B401
MGT408-02,전문,3,MGT408-02,노사관계론,3,강희경,수7.0-9.5,B401
MGT409-01,전문,3,MGT409-01,전략경영,3,길종구,수2.5-5.0,B403
MGT409-02,전문,3,MGT409-02,전략경영,3,한창용,목2.5-5.0,B403
MGT410-01,전문,3,MGT410-01,마케팅전략,3,손민희,"월5.5-6.5,수5.5-6.5","B403,B407"
MGT411-01,전문,3,MGT411-01,경영분석,3,안영규,"월7.0-8.0,수7.0-8.0","B403,B303"
MGT411-02,전문,3,MGT411-02,경영분석,3,안영규,"월8.5-9.5,수8.5-9.5","B403,B303"
MGT412-01,전문,3,MGT412-01,소자본창업과투자,3,조경식,"목1.0-2.0,목5.5-6.5","B403,B403"
MGT412-02,전문,3,MGT412-02,소자본창업과투자,3,조경식,목7.0-9.5,B403
MGT413-01,전문,3,MGT413-01,글로벌경영사례연구,3,찰스아서롭,금1.0-3.5,B403
MGT415-01,전문,2,MGT415-01,경영학취업세미나2,2,길종구,화2.0-3.5,B403
MIT306-01,전문,3,MIT306-01,데이터베이스응용,3,김의창,목4.0-6.5,B204
MIT307-01,전문,3,MIT307-01,e-비즈니스전략,3,권정일,수4.0-6.5,B306
MIT309-01,전문,3,MIT309-01,인터넷마케팅,3,문태수,수7.0-9.5,B306
MIT310-01,전문,3,MIT310-01,비즈니스디자인씽킹종합설계,3,이영찬,목7.0-9.5,B104
MIT410-01,전문,3,MIT410-01,정보보안,3,송유진,월7.0-9.5,B204
MIT413-01,전문,2,MIT413-01,정보경영학취업세미나2,2,이영찬,월5.0-6.5,B303
MSE306-01,전문,3,MSE306-01,3D역설계,3,김병문,"월7.0-9.5,화1.5-4.0","E305,E305"
MSE307-01,전문,3,MSE307-01,윤활공학,3,홍성호,"월1.0-2.0,수1.0-2.0","E203,E203"
MSE308-01,전문,3,MSE308-01,스마트자동차공학,3,김병문,"월5.5-6.5,수2.5-3.5","E203,E203"
MSE309-01,전문,3,MSE309-01,열전달,3,유미나,목6.5-9.0,E203
MSE310-01,전문,3,MSE310-01,진동소음공학,3,한성익,"월2.5-3.5,수7.5-8.5","E203,E203"
MSE406-01,전문,3,MSE406-01,기계상태진단,3,홍성호,"화2.5-3.5,목2.5-3.5","E203,E203"
MSE407-01,전문,3,MSE407-01,전지공학,3,권철홍,금5.0-7.5,E203
MSE413-01,전문,2,MSE413-01,기계시스템취창업세미나,2,정연종,수6.0-7.5,E301
NUE304-01,전문,3,NUE304-01,보건물리,3,박세훈,목11.0-13.5,
NUE305-01,전문,3,NUE305-01,핵연료기술,3,황인삼,화11.0-13.5,
NUE306-01,전문,3,NUE306-01,원자력안전,3,김규태,수11.0-13.5,
NUE308-01,전문,3,NUE308-01,현장실무연구4,3,정창열,,
NUE402-01,전문,3,NUE402-01,핵주기및원전해체기술,3,김규태,목11.0-13.5,
NUE404-01,전문,3,NUE404-01,재료공학,3,정창열,수11.0-13.5,
NUR315-01,전문,4,NUR315-01,성인간호학3,4,심재란,"월8.0-9.5,수1.0-2.5",H503
